Дата,Код фьючерса,Средне-взвешенная цена за лот,Расчетная цена,Цена первой сделки,Максим. цена,Миним. цена,Цена последней сделки,Изменение,"Объем последней сделки, контр.",Число сделок,"Объем торгов, руб.","Объем торгов, контр.","Объем открытых позиций, руб.","Объем открытых позиций, контр.",Размеры ГО (руб./контракт),
28.12.2015,MXH6,176474,176325,177075,177275,175625,176325,-0.40,1,2778,1265812100,7170,865403100,4908,21200,
29.12.2015,MXH6,178222,180250,176500,180550,176225,180250,2.23,1,3723,1207809150,6777,1124399500,6238,25250,
30.12.2015,MXH6,179710,178725,180175,180950,178550,178675,-0.87,4,3181,1140077275,6344,903633600,5056,25050,
04.01.2016,MXH6,177400,176225,179000,179500,176000,176225,-1.37,1,3822,1479871875,8342,866322100,4916,24700,
05.01.2016,MXH6,176464,178625,175900,178700,174500,178650,1.38,2,3905,1376775600,7802,949927750,5318,25050,
06.01.2016,MXH6,177956,177550,178750,179075,176600,177550,-0.62,1,3753,1341075150,7536,874256200,4924,24900,
11.01.2016,MXH6,172912,170800,177500,178100,170800,170800,-3.80,1,5107,1794479000,10378,991323200,5804,18100,
12.01.2016,MXH6,170648,171975,170925,173475,168250,171975,0.69,1,8854,3332925450,19531,1203137100,6996,18100,
13.01.2016,MXH6,171886,170500,172000,178975,169925,170500,-0.86,1,7962,2791941275,16243,1049257000,6154,18100,
14.01.2016,MXH6,169897,171750,170975,172000,168250,171750,0.73,1,7540,2703058475,15910,1346176500,7838,18100,
15.01.2016,MXH6,167190,163450,171525,172250,161625,163475,-4.82,1,10863,3626047075,21688,1159514300,7094,18100,
18.01.2016,MXH6,162981,164350,163175,165300,160225,164350,0.54,1,8323,2786978400,17100,1244458200,7572,18100,
19.01.2016,MXH6,167558,166200,164275,170100,163850,166200,1.13,1,7803,3152434000,18814,1176363600,7078,18100,
20.01.2016,MXH6,164300,165250,165950,167750,161800,165250,-0.57,1,9509,3471980425,21132,1239044500,7498,18100,
21.01.2016,MXH6,167234,170350,164500,170800,163550,170350,3.09,1,10011,3654393350,21852,1525654600,8956,18100,
22.01.2016,MXH6,172490,173100,170500,175625,169900,173100,1.61,1,12440,5157623800,29901,1662452400,9604,18100,
25.01.2016,MXH6,173322,174225,172800,174700,171975,174225,0.65,1,9127,3166939725,18272,1625519250,9330,18100,
26.01.2016,MXH6,173023,173200,174025,174350,171625,173200,-0.59,2,9056,3385375975,19566,1477396000,8530,17350,
27.01.2016,MXH6,175129,176750,173300,177000,172775,176750,2.05,1,9491,4160528050,23757,1708819000,9668,17700,
28.01.2016,MXH6,177799,178500,177000,179225,176050,178500,0.99,1,14353,5797151200,32605,2198763000,12318,17850,
29.01.2016,MXH6,179522,179625,178800,181100,177975,179575,0.60,1,10970,4899345250,27291,2387575500,13292,18000,
01.02.2016,MXH6,179470,179175,179400,180775,177925,179175,-0.22,1,8464,3677528125,20491,2366543400,13208,17950,
02.02.2016,MXH6,178589,177200,179125,180425,176600,177200,-1.10,1,10613,4503659650,25218,2524036800,14244,17750,
03.02.2016,MXH6,177200,177200,177225,178450,175625,177200,,4,9495,4065152575,22941,2177433600,12288,17750,
04.02.2016,MXH6,179625,180850,177350,181200,177200,180850,2.06,1,14265,6052636400,33696,2912046700,16102,18100,
05.02.2016,MXH6,179961,179425,180650,181525,178850,179425,-0.79,1,11625,4823315800,26802,2639341750,14710,17950,
08.02.2016,MXH6,177694,176000,179250,180125,174875,176000,-1.91,2,10621,4512011975,25392,2050752000,11652,17600,
09.02.2016,MXH6,174918,173200,176225,176650,172650,173175,-1.60,3,8615,3120530975,17840,2053112800,11854,17350,
10.02.2016,MXH6,173140,174625,173000,175650,170875,174675,0.87,3,14123,5806246325,33535,1338326000,7664,17500,
11.02.2016,MXH6,172110,172200,174050,175375,169800,172200,-1.42,1,12767,5196863175,30195,1523625600,8848,17250,
12.02.2016,MXH6,173131,173750,172475,174575,171050,173750,0.90,1,9286,3936140650,22735,1551587500,8930,17400,
15.02.2016,MXH6,174632,174700,173925,175800,173450,174700,0.55,1,8909,3870900775,22166,1703325000,9750,17500,
16.02.2016,MXH6,175696,176200,174500,176900,173750,176200,0.86,2,8214,3299931250,18782,1616811200,9176,17650,
17.02.2016,MXH6,177325,178050,175950,178875,175575,178050,1.05,1,8905,3743338400,21110,1731714300,9726,17850,
18.02.2016,MXH6,179930,181500,178075,181775,177700,181500,1.94,4,10278,5059983725,28122,3869943000,21322,18150,
19.02.2016,MXH6,179741,179500,181525,181550,178425,179500,-1.10,3,8228,4000138600,22255,3107504000,17312,17950,
20.02.2016,MXH6,179697,179425,179250,180475,178850,179425,-0.04,1,3578,1538741175,8563,3067449800,17096,17950,
22.02.2016,MXH6,181080,182250,179450,183025,178500,182225,1.56,3,6372,2680353200,14802,3592147500,19710,18250,
24.02.2016,MXH6,180397,179525,182075,182600,178800,179525,-1.48,1,7509,3500066825,19402,2845830300,15852,18000,
25.02.2016,MXH6,180530,181325,179400,182500,178050,181325,1.00,2,10698,5200899250,28809,2626311300,14484,18150,
26.02.2016,MXH6,182477,182125,181050,183675,180250,182125,0.44,1,9604,4238030150,23225,2990492500,16420,18250,
29.02.2016,MXH6,182196,183800,182325,184500,180025,183800,0.92,1,8495,3981518975,21853,3396256400,18478,18400,
01.03.2016,MXH6,184502,184675,183725,186875,183350,184675,0.48,1,7439,3048890050,16525,3328212850,18022,18500,
02.03.2016,MXH6,184416,183125,184450,185975,182850,183125,-0.84,4,7015,3179141350,17239,3284896250,17938,18350,
03.03.2016,MXH6,184913,185475,183250,186700,183250,185475,1.28,1,9892,4112280975,22239,3764771550,20298,18550,
04.03.2016,MXH6,186175,187100,185600,187375,185300,187100,0.88,1,8610,3367906975,18090,4110212800,21968,18750,
07.03.2016,MXH6,188792,189775,186950,190200,186700,189775,1.43,1,9048,3484721325,18458,4782330000,25200,19000,
09.03.2016,MXH6,189012,188800,190075,191075,187250,188800,-0.51,1,10699,4527584100,23954,4314457600,22852,18900,
10.03.2016,MXH6,188509,187375,188750,189425,187200,187375,-0.76,1,10927,3996946975,21203,4189705000,22360,18750,
11.03.2016,MXH6,187290,187250,187175,188700,185750,187250,-0.07,1,14097,5188320775,27702,3716912500,19850,18750,
14.03.2016,MXH6,186367,185850,187125,187850,185250,185850,-0.75,1,9516,3438106325,18448,2889595800,15548,18600,
15.03.2016,MXH6,186948,186496,185750,188700,185625,186475,0.34,1,5159,2514640800,13451,,,18650,
16.03.2016,MXM6,188428,189175,187900,189300,187575,189175,0.50,1,7274,2560736450,13590,2190646500,11580,18950,
17.03.2016,MXM6,191319,191350,188950,193000,188950,191350,1.15,3,15695,6615248700,34577,3070784800,16048,19150,
18.03.2016,MXM6,193390,194050,191775,195225,191225,194050,1.41,6,12467,4696861875,24287,3883328600,20012,19450,
21.03.2016,MXM6,192597,192850,194275,194350,191100,192850,-0.62,3,13334,5316739350,27607,3368318100,17466,19300,
22.03.2016,MXM6,192655,192775,192800,194150,191300,192775,-0.04,1,11709,4070605550,21129,3608748000,18720,19300,
23.03.2016,MXM6,191294,190100,192825,193300,189250,190100,-1.39,5,12469,4480867125,23424,3427883200,18032,19050,
24.03.2016,MXM6,189131,188700,189950,190300,187800,188700,-0.74,1,10020,3571360175,18883,3160725000,16750,18900,
25.03.2016,MXM6,189258,188600,188500,190225,188500,188600,-0.05,2,5602,2149402625,11357,2965923600,15726,18900,
28.03.2016,MXM6,188091,187025,188750,190275,186475,187025,-0.84,1,7518,2987262700,15879,2846894550,15222,18750,
29.03.2016,MXM6,185922,186200,187350,187625,184750,186200,-0.44,1,8299,2899082800,15593,2464915600,13238,18650,
30.03.2016,MXM6,188076,188575,186100,189950,185400,188575,1.28,1,9606,3630057125,19301,2811276100,14908,18900,
31.03.2016,MXM6,188636,188900,188775,190100,187075,188900,0.17,1,11079,3838371675,20348,2726582600,14434,18900,
01.04.2016,MXM6,187024,187875,189000,189175,185050,187875,-0.54,1,9673,3706826200,19820,2541573000,13528,18800,
04.04.2016,MXM6,188394,188350,187975,189825,187150,188350,0.25,2,12360,4504126400,23908,3140547900,16674,18850,
05.04.2016,MXM6,187537,187400,188300,188675,186700,187400,-0.50,1,10199,4184139750,22311,2829365200,15098,18750,
06.04.2016,MXM6,187901,188925,187525,189075,186950,188925,0.81,1,9329,3387861975,18030,3167138700,16764,18900,
07.04.2016,MXM6,188054,187100,189000,189625,186700,187100,-0.97,1,11114,4328052975,23015,2974141600,15896,18750,
08.04.2016,MXM6,188599,189525,187025,189775,186875,189525,1.30,3,9116,3136968700,16633,3114274800,16432,19000,
11.04.2016,MXM6,190953,192175,189350,192900,188800,192175,1.40,1,9662,3440016300,18015,3351916350,17442,19250,
12.04.2016,MXM6,191871,192925,192175,192975,190725,192925,0.39,3,9287,3231115575,16840,3460688650,17938,19300,
13.04.2016,MXM6,194386,195775,192725,196600,192600,195775,1.48,1,13029,4860626025,25005,4256148500,21740,19600,
14.04.2016,MXM6,194538,192850,195900,196875,191850,192850,-1.49,1,12009,4515040650,23209,3474771300,18018,19300,
15.04.2016,MXM6,192430,191650,193075,193525,191575,191650,-0.62,3,7899,2868356775,14906,3205154600,16724,19200,
18.04.2016,MXM6,189829,190250,191650,192025,188175,190250,-0.73,1,10387,3851635400,20290,2617459500,13758,19050,
19.04.2016,MXM6,192804,194825,190325,194950,190000,194825,2.40,2,12093,4566958825,23687,3158113250,16210,19500,
20.04.2016,MXM6,195784,197850,194700,198025,193725,197850,1.55,1,13239,5004247925,25560,3843434100,19426,19800,
21.04.2016,MXM6,196910,196175,197700,199400,194600,196175,-0.85,5,13394,4929635050,25035,3726147950,18994,19650,
22.04.2016,MXM6,196704,197925,196125,198125,194950,197925,0.89,11,11866,4323741950,21981,3896747400,19688,19800,
25.04.2016,MXM6,197040,197025,198050,198250,195925,197025,-0.46,1,10043,4405223300,22357,3890849700,19748,19750,
26.04.2016,MXM6,195679,196150,197000,197100,194400,196150,-0.44,1,9210,4007512825,20480,3287474000,16760,23550,
27.04.2016,MXM6,195628,194000,196250,197175,193425,194000,-1.10,1,8698,3215544750,16437,3169184000,16336,23300,
28.04.2016,MXM6,195122,197400,194000,197775,193350,197400,1.75,1,9810,3570148225,18297,3437523600,17414,27650,
29.04.2016,MXM6,196846,195700,197625,198600,194975,195700,-0.86,3,9994,3704829300,18821,3232181200,16516,27400,
04.05.2016,MXM6,193707,192525,195925,196675,191125,192525,-1.62,3,9799,4104068425,21187,2876323500,14940,23150,
05.05.2016,MXM6,191567,191275,192250,192625,190500,191275,-0.65,1,9213,4124819325,21532,2578769550,13482,23000,
06.05.2016,MXM6,190227,190600,191475,191475,189250,190600,-0.35,1,8778,3464990875,18215,2483136800,13028,22900,
10.05.2016,MXM6,189369,189050,190300,191475,187600,189050,-0.81,1,8759,3522823575,18603,2275027700,12034,18950,
11.05.2016,MXM6,190595,191550,188900,192300,188550,191550,1.32,2,9979,4040813725,21201,2420808900,12638,19200,
12.05.2016,MXM6,191593,189725,191475,192850,189725,189725,-0.95,1,8992,3381992700,17652,2414060900,12724,19000,
13.05.2016,MXM6,189726,191050,189750,191125,188150,191050,0.70,1,10780,4103957300,21631,2414489900,12638,19150,
16.05.2016,MXM6,192455,192325,191075,194375,190225,192325,0.67,1,10472,4291354625,22298,2994884900,15572,19250,
17.05.2016,MXM6,189957,191725,191900,192375,187825,191725,-0.31,5,11709,4912097275,25859,2146169650,11194,19200,
18.05.2016,MXM6,191457,192225,191800,192475,190125,192225,0.26,4,10435,3983266775,20805,2566972650,13354,19250,
19.05.2016,MXM6,190563,189950,192000,192250,189525,189950,-1.18,5,12348,4759695625,24977,2381973000,12540,19000,
20.05.2016,MXM6,189335,189075,190150,190425,188125,189075,-0.46,1,9211,3390795850,17909,2402008800,12704,18950,
23.05.2016,MXM6,187460,187125,189000,189200,186050,187125,-1.03,1,7701,3070966700,16382,2492505000,13320,18750,
24.05.2016,MXM6,187960,188350,187200,188750,186900,188350,0.66,1,10336,4553519325,24226,2989491200,15872,18850,
25.05.2016,MXM6,189966,189500,188350,191025,188000,189500,0.61,1,9092,3734731200,19660,3070658000,16204,18950,
26.05.2016,MXM6,191221,191575,189500,193300,189275,191575,1.10,1,10007,4279724550,22381,2999298200,15656,19200,
27.05.2016,MXM6,191785,192600,191500,192950,190625,192600,0.54,1,9637,4163846025,21711,3399004800,17648,19300,
30.05.2016,MXM6,192644,193550,192725,193600,191550,193550,0.49,8,6127,2565822825,13319,3463383700,17894,19400,
31.05.2016,MXM6,192005,190275,193550,193900,189925,190350,-1.65,1,8746,4020514650,20940,3485457450,18318,19050,
01.06.2016,MXM6,189643,189425,190250,190975,188625,189425,-0.49,2,7185,2974736825,15686,3374038100,17812,18950,
02.06.2016,MXM6,188330,188850,189450,189600,187125,188825,-0.32,4,8800,3913128425,20778,2792336100,14786,18900,
03.06.2016,MXM6,188799,188400,188700,191950,187025,188400,-0.22,2,10187,4495873850,23813,2814319200,14938,18850,
06.06.2016,MXM6,190452,190700,188425,191700,188425,190700,1.22,1,8065,3590410425,18852,2976445600,15608,19100,
07.06.2016,MXM6,193091,194700,190750,200250,190275,194700,2.10,2,8349,3583777775,18560,3492918000,17940,19500,
08.06.2016,MXM6,194402,194350,194675,195875,193475,194350,-0.18,1,8315,3352080125,17243,3341653900,17194,19450,
09.06.2016,MXM6,193361,193100,194375,194900,192400,193100,-0.64,1,6275,2531289425,13091,3162978000,16380,19350,
10.06.2016,MXM6,191674,190250,193250,193325,190150,190250,-1.48,2,6734,2858239350,14912,2036436000,10704,19050,
14.06.2016,MXM6,188566,187875,190300,191000,187350,187900,-1.24,1,8636,3670635000,19466,1124995500,5988,18800,
15.06.2016,MXM6,188326,189239,187800,189700,186525,189250,0.72,2,2690,1473842200,7826,,,18950,
16.06.2016,MXU6,185856,185725,188250,188750,184125,185725,-1.41,1,9947,4316684850,23226,1493229000,8040,18600,
17.06.2016,MXU6,187109,186325,185600,188750,185500,186250,0.28,1,7985,3340454000,17853,1261047600,6768,18650,
20.06.2016,MXU6,188607,189325,186225,189850,186125,189325,1.65,2,6012,2225369050,11799,1267720200,6696,18950,
21.06.2016,MXU6,188807,189500,189375,190475,187625,189500,0.09,1,8095,3096616875,16401,1337112000,7056,18950,
22.06.2016,MXU6,189616,188225,189350,190900,188200,188200,-0.69,1,7299,2821862725,14882,1601794750,8510,18850,
23.06.2016,MXU6,189184,190725,188250,191200,187250,190725,1.34,1,8093,3328129650,17592,1482696150,7774,19100,
24.06.2016,MXU6,186809,187300,190800,192200,183400,187300,-1.80,2,13844,4447181875,23806,1714544200,9154,18750,
27.06.2016,MXU6,185821,183800,187350,188125,183450,183800,-1.87,8,8022,2816673925,15158,1711545600,9312,18400,
28.06.2016,MXU6,184283,184700,183750,185500,183000,184700,0.49,2,8230,2976347925,16151,1547416600,8378,18500,
29.06.2016,MXU6,186279,187600,184875,187750,184750,187600,1.57,1,7997,2920848550,15680,1401747200,7472,18800,
30.06.2016,MXU6,187830,188100,187725,188775,186825,188100,0.27,1,8967,2949121550,15701,1414888200,7522,18850,
01.07.2016,MXU6,188105,188600,188000,189100,186775,188600,0.27,1,9233,3318163975,17640,1639311200,8692,18900,
04.07.2016,MXU6,189637,190350,188750,190600,188550,190350,0.93,1,6582,2693801250,14205,1812893400,9524,19050,
05.07.2016,MXU6,188660,188650,190150,190475,187700,188650,-0.89,3,7441,2962721650,15704,1842355900,9766,18900,
06.07.2016,MXU6,187240,187400,188500,188750,186075,187400,-0.66,2,8309,3251047125,17363,1881870800,10042,18750,
07.07.2016,MXU6,188588,187325,187450,189700,187075,187325,-0.04,1,9299,3753469175,19903,2036597400,10872,18750,
08.07.2016,MXU6,187032,189250,187325,189250,185100,189250,1.03,1,10726,4175109000,22323,1861463000,9836,18950,
11.07.2016,MXU6,190514,191600,189250,191775,188850,191625,1.26,1,8870,3584905150,18817,2293068800,11968,19200,
12.07.2016,MXU6,193038,194475,191500,194675,190675,194475,1.49,1,9362,4176757575,21637,3302185500,16980,19450,
13.07.2016,MXU6,194003,192950,194425,195075,192875,192950,-0.78,1,9706,3711866100,19133,2749151600,14248,19300,
14.07.2016,MXU6,193732,194750,192950,195050,192350,194750,0.93,1,9231,3501312100,18073,3195068500,16406,19500,
15.07.2016,MXU6,194964,194400,194825,195750,194150,194400,-0.18,7,8329,3177321275,16297,3049747200,15688,19450,
18.07.2016,MXU6,194719,194700,194575,196100,193125,194700,0.15,1,8131,3151721750,16186,2860532400,14692,19500,
19.07.2016,MXU6,194498,193225,194800,195600,192750,193225,-0.76,10,7551,2649451650,13622,2674620450,13842,19350,
20.07.2016,MXU6,193085,194350,193125,194550,191850,194350,0.58,2,8875,2939335100,15223,2806414000,14440,19450,
21.07.2016,MXU6,194530,194825,194525,195475,193500,194825,0.24,1,9204,3339107175,17165,3059142150,15702,19500,
22.07.2016,MXU6,194974,195500,194750,195650,194075,195500,0.35,1,7541,2525302500,12952,3297694000,16868,19550,
25.07.2016,MXU6,195566,194700,195475,196550,194250,194700,-0.41,2,7986,3095415200,15828,3051727800,15674,19500,
26.07.2016,MXU6,194922,195850,194575,196025,193725,195850,0.59,1,7974,3339217200,17131,3676104500,18770,19600,
27.07.2016,MXU6,195628,195425,195975,196250,194950,195425,-0.22,2,7849,3017754225,15426,3132271900,16028,19550,
28.07.2016,MXU6,196515,197000,195275,198050,195000,197000,0.81,1,13112,5050427475,25700,4375764000,22212,19700,
29.07.2016,MXU6,196648,196075,197200,197575,195675,196025,-0.50,1,9575,3434456650,17465,4007773000,20440,19650,
01.08.2016,MXU6,197080,195950,196200,198375,195825,195950,-0.04,1,9402,3525758250,17890,3990325800,20364,19600,
02.08.2016,MXU6,194215,192875,195900,196025,192375,192875,-1.57,1,11038,4344203450,22368,3221012500,16700,19300,
03.08.2016,MXU6,192807,193600,192750,193900,191900,193600,0.38,1,10846,4223244050,21904,2687168000,13880,19400,
04.08.2016,MXU6,195006,195950,193800,196125,193450,195950,1.21,1,12653,4705495825,24130,3141470400,16032,19600,
05.08.2016,MXU6,195613,195750,195850,196750,194400,195750,-0.10,5,10745,3957649150,20232,2780041500,14202,19600,
08.08.2016,MXU6,196489,196725,195775,197125,195550,196725,0.50,5,6717,2525282225,12852,3276651600,16656,19700,
09.08.2016,MXU6,196907,197100,196700,197900,196100,197100,0.19,5,7171,2680491125,13613,3195779400,16214,19750,
10.08.2016,MXU6,196330,195075,197000,197275,195025,195075,-1.03,1,7056,3150903300,16049,2960068050,15174,19550,
11.08.2016,MXU6,195144,195825,195300,195950,194325,195850,0.40,1,6647,2841297250,14560,3059569800,15624,19600,
12.08.2016,MXU6,197003,197100,195750,197900,195650,197100,0.64,1,9632,4074409575,20682,3655810800,18548,19750,
15.08.2016,MXU6,198248,199150,197025,199550,196750,199150,1.04,1,8746,3725471975,18792,4066643000,20420,19950,
16.08.2016,MXU6,198854,197975,199100,200425,197575,197975,-0.59,3,9699,4001926925,20125,3687878300,18628,19800,
17.08.2016,MXU6,197720,197650,198025,198400,196700,197575,-0.20,1,8548,3612153275,18269,4047081400,20476,19800,
18.08.2016,MXU6,197841,198000,197725,198575,196850,198000,0.22,1,9270,3604853725,18221,3992076000,20162,19800,
19.08.2016,MXU6,197440,196900,197975,198975,196575,196900,-0.56,1,8157,3116591525,15785,3728104600,18934,19700,
22.08.2016,MXU6,196749,198125,197000,198275,195350,198125,0.62,1,7336,2833967225,14404,4156662500,20980,19850,
23.08.2016,MXU6,198844,199825,198125,199950,197600,199825,0.86,1,7533,2844658325,14306,4660318650,23322,20000,
24.08.2016,MXU6,198753,198500,199800,200225,197925,198500,-0.66,1,8175,3074510350,15469,3912832000,19712,19850,
25.08.2016,MXU6,198151,198925,198525,199050,197350,198925,0.21,1,6948,2583690700,13039,4023059200,20224,19900,
26.08.2016,MXU6,199077,199575,198925,200150,198000,199575,0.33,4,9501,3420732825,17183,4138786350,20738,20000,
29.08.2016,MXU6,198201,198500,199575,199600,197350,198500,-0.54,5,8059,3008685375,15180,3539255000,17830,19850,
30.08.2016,MXU6,199416,198625,198700,200250,198325,198625,0.06,1,10503,3850728150,19310,3844982750,19358,19900,
31.08.2016,MXU6,197874,197200,198625,199000,196825,197200,-0.72,1,7352,2569194950,12984,3435224000,17420,19750,
01.09.2016,MXU6,197540,197825,197150,198400,196475,197825,0.32,1,8130,2668366925,13508,3768170600,19048,19800,
02.09.2016,MXU6,199251,200325,197900,200725,197075,200325,1.26,1,14540,4629188550,23233,4668774450,23306,20050,
05.09.2016,MXU6,201279,202200,200200,202350,199625,202200,0.94,1,12168,4145564425,20596,4904158800,24254,20250,
06.09.2016,MXU6,202898,203850,202150,204100,201600,203850,0.82,1,9456,3336251925,16443,5352693300,26258,20400,
07.09.2016,MXU6,204960,204900,204050,206050,203800,204900,0.52,1,11833,3847708850,18773,5758509600,28104,20500,
