"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 03, 2017","4,326.42","4,309.02","4,366.19","4,309.02","-","0.47%"
"Nov 02, 2017","4,306.06","4,318.63","4,318.63","4,282.33","-","-0.28%"
"Nov 01, 2017","4,318.30","4,326.60","4,350.43","4,315.99","-","-0.05%"
"Oct 31, 2017","4,320.48","4,338.97","4,355.98","4,318.01","-","-0.40%"
"Oct 30, 2017","4,338.00","4,334.51","4,357.19","4,328.03","-","0.04%"
"Oct 27, 2017","4,336.21","4,310.80","4,336.21","4,310.80","-","0.64%"
"Oct 26, 2017","4,308.70","4,318.17","4,325.16","4,288.65","-","-0.25%"
"Oct 25, 2017","4,319.29","4,349.96","4,368.18","4,314.32","-","-0.68%"
"Oct 24, 2017","4,348.76","4,353.37","4,362.66","4,338.38","-","-0.10%"
"Oct 23, 2017","4,353.17","4,375.85","4,388.29","4,346.17","-","-0.46%"
"Oct 20, 2017","4,373.23","4,396.59","4,405.30","4,358.65","-","-0.34%"
"Oct 19, 2017","4,388.34","4,431.43","4,448.53","4,385.21","-","-0.97%"
"Oct 18, 2017","4,431.18","4,420.73","4,450.32","4,413.72","-","0.14%"
"Oct 17, 2017","4,424.85","4,458.12","4,461.27","4,419.12","-","-0.70%"
"Oct 16, 2017","4,455.90","4,442.41","4,462.39","4,441.38","-","0.49%"
"Oct 13, 2017","4,434.36","4,418.23","4,449.34","4,415.59","-","0.39%"
"Oct 12, 2017","4,417.02","4,434.56","4,439.75","4,410.25","-","-0.38%"
"Oct 11, 2017","4,433.79","4,415.02","4,444.06","4,415.02","-","0.43%"
"Oct 10, 2017","4,415.00","4,444.19","4,446.51","4,413.95","-","-0.63%"
"Oct 09, 2017","4,442.86","4,435.75","4,454.10","4,424.79","-","0.16%"
"Oct 06, 2017","4,435.95","4,420.55","4,452.75","4,420.55","-","0.41%"
"Oct 05, 2017","4,418.03","4,419.36","4,422.98","4,395.38","-","-0.06%"
"Oct 04, 2017","4,420.50","4,421.24","4,430.05","4,406.88","-","-0.00%"
"Oct 03, 2017","4,420.54","4,410.64","4,438.50","4,410.64","-","0.26%"
"Oct 02, 2017","4,408.93","4,409.07","4,432.24","4,403.13","-","-0.00%"
"Sep 29, 2017","4,409.07","4,398.13","4,416.47","4,387.64","-","0.21%"
"Sep 28, 2017","4,400.04","4,425.63","4,428.14","4,393.14","-","-0.70%"
"Sep 27, 2017","4,430.94","4,420.29","4,441.42","4,411.99","-","0.33%"
"Sep 26, 2017","4,416.46","4,414.28","4,459.41","4,409.41","-","0.17%"
"Sep 25, 2017","4,409.03","4,363.75","4,412.64","4,357.76","-","1.11%"
"Sep 22, 2017","4,360.44","4,376.85","4,381.51","4,353.83","-","-0.48%"
"Sep 21, 2017","4,381.58","4,386.16","4,399.35","4,377.99","-","-0.03%"
"Sep 20, 2017","4,382.82","4,380.65","4,385.06","4,357.27","-","0.11%"
"Sep 19, 2017","4,377.80","4,404.63","4,410.64","4,376.49","-","-0.67%"
"Sep 18, 2017","4,407.11","4,400.42","4,421.60","4,398.33","-","0.28%"
"Sep 15, 2017","4,394.65","4,396.73","4,418.53","4,373.05","-","-0.13%"
"Sep 14, 2017","4,400.57","4,396.61","4,405.70","4,359.39","-","0.01%"
"Sep 13, 2017","4,400.03","4,396.82","4,424.95","4,391.78","-","0.07%"
"Sep 12, 2017","4,396.83","4,372.59","4,398.95","4,361.20","-","0.61%"
"Sep 11, 2017","4,370.21","4,357.77","4,382.37","4,352.07","-","0.57%"
"Sep 08, 2017","4,345.43","4,311.75","4,359.77","4,305.47","-","0.69%"
"Sep 07, 2017","4,315.54","4,334.95","4,341.00","4,311.84","-","-0.29%"
"Sep 06, 2017","4,328.02","4,298.64","4,328.57","4,268.27","-","0.41%"
"Sep 05, 2017","4,310.32","4,313.13","4,322.92","4,280.50","-","0.02%"
"Sep 04, 2017","4,309.48","4,319.14","4,328.23","4,297.29","-","-0.40%"
"Sep 01, 2017","4,326.78","4,347.01","4,360.17","4,324.69","-","-0.33%"
"Aug 31, 2017","4,341.12","4,303.27","4,361.35","4,295.67","-","0.76%"
"Aug 30, 2017","4,308.31","4,278.48","4,310.98","4,256.73","-","1.06%"
"Aug 29, 2017","4,262.97","4,253.51","4,263.85","4,219.46","-","0.19%"
"Aug 28, 2017","4,254.93","4,237.32","4,260.66","4,228.48","-","0.43%"
"Aug 25, 2017","4,236.76","4,219.45","4,250.45","4,219.45","-","0.35%"
"Aug 24, 2017","4,222.03","4,209.62","4,226.77","4,202.89","-","0.33%"
"Aug 23, 2017","4,208.13","4,183.13","4,208.19","4,169.52","-","0.60%"
"Aug 22, 2017","4,183.08","4,187.66","4,203.05","4,170.07","-","0.06%"
"Aug 21, 2017","4,180.37","4,186.19","4,197.91","4,175.42","-","-0.03%"
"Aug 18, 2017","4,181.81","4,210.10","4,210.10","4,168.28","-","-0.83%"
"Aug 17, 2017","4,216.64","4,222.41","4,243.71","4,213.73","-","-0.20%"
"Aug 16, 2017","4,225.06","4,261.76","4,268.58","4,223.75","-","-0.72%"
"Aug 15, 2017","4,255.84","4,265.25","4,265.84","4,239.07","-","-0.20%"
"Aug 14, 2017","4,264.33","4,247.90","4,285.45","4,247.90","-","0.53%"
"Aug 11, 2017","4,241.79","4,266.93","4,266.93","4,207.61","-","-1.14%"
"Aug 10, 2017","4,290.59","4,338.03","4,347.32","4,276.58","-","-1.05%"
"Aug 09, 2017","4,336.24","4,339.12","4,347.91","4,319.48","-","-0.27%"
"Aug 08, 2017","4,347.77","4,309.99","4,352.04","4,304.49","-","0.90%"
"Aug 07, 2017","4,309.04","4,280.93","4,311.55","4,275.17","-","0.74%"
"Aug 04, 2017","4,277.28","4,276.88","4,287.29","4,254.60","-","-0.21%"
"Aug 03, 2017","4,286.24","4,290.25","4,309.64","4,276.52","-","-0.14%"
"Aug 02, 2017","4,292.29","4,238.57","4,296.10","4,238.57","-","1.29%"
"Aug 01, 2017","4,237.71","4,193.40","4,259.85","4,191.13","-","0.98%"
"Jul 31, 2017","4,196.57","4,167.83","4,198.56","4,140.48","-","0.83%"
"Jul 28, 2017","4,161.86","4,210.10","4,210.10","4,123.38","-","-1.22%"
"Jul 27, 2017","4,213.31","4,195.29","4,215.17","4,195.29","-","0.50%"
"Jul 26, 2017","4,192.17","4,185.23","4,205.69","4,173.52","-","0.43%"
"Jul 25, 2017","4,174.21","4,189.26","4,197.42","4,158.84","-","-0.36%"
"Jul 24, 2017","4,189.13","4,171.96","4,198.35","4,148.89","-","0.15%"
"Jul 21, 2017","4,182.75","4,225.25","4,225.25","4,168.12","-","-1.03%"
"Jul 20, 2017","4,226.15","4,274.12","4,288.23","4,219.34","-","-1.02%"
"Jul 19, 2017","4,269.55","4,215.83","4,269.85","4,210.32","-","0.03%"
"Jul 18, 2017","4,268.39","4,268.81","4,299.53","4,253.59","-","-0.89%"
"Jul 17, 2017","4,306.77","4,313.51","4,331.59","4,279.34","-","0.03%"
"Jul 14, 2017","4,305.58","4,318.32","4,335.92","4,291.30","-","-0.24%"
"Jul 13, 2017","4,316.08","4,319.53","4,333.99","4,294.64","-","-0.13%"
"Jul 12, 2017","4,321.85","4,285.88","4,335.92","4,285.88","-","0.90%"
"Jul 11, 2017","4,283.50","4,252.79","4,291.31","4,240.88","-","0.75%"
"Jul 10, 2017","4,251.44","4,206.55","4,256.65","4,211.50","-","1.11%"
"Jul 07, 2017","4,204.92","4,186.40","4,212.09","4,163.31","-","-0.16%"
"Jul 06, 2017","4,211.75","4,207.38","4,229.39","4,186.40","-","0.23%"
"Jul 05, 2017","4,202.26","4,182.59","4,208.52","4,175.54","-","0.51%"
"Jul 04, 2017","4,180.86","4,153.30","4,185.96","4,136.15","-","0.66%"
"Jul 03, 2017","4,153.30","4,115.29","4,153.30","4,101.02","-","1.32%"
"Jun 30, 2017","4,099.36","4,105.26","4,137.15","4,086.67","-","-0.16%"
"Jun 29, 2017","4,106.00","4,144.03","4,164.58","4,102.35","-","-0.64%"
"Jun 28, 2017","4,132.62","4,090.28","4,138.72","4,068.23","-","0.79%"
"Jun 27, 2017","4,100.26","4,045.45","4,111.12","4,029.53","-","1.36%"
"Jun 26, 2017","4,045.43","4,068.22","4,086.84","4,037.27","-","-0.40%"
"Jun 23, 2017","4,061.75","4,026.58","4,076.35","4,009.55","-","0.78%"
"Jun 22, 2017","4,030.50","3,981.21","4,031.71","3,960.85","-","0.62%"
"Jun 21, 2017","4,005.48","4,024.18","4,036.38","3,997.23","-","-0.45%"
"Jun 20, 2017","4,023.53","4,020.94","4,074.98","4,003.28","-","0.08%"
"Jun 19, 2017","4,020.29","3,977.66","4,027.44","3,974.55","-","1.16%"
"Jun 16, 2017","3,974.07","3,949.79","3,988.66","3,937.05","-","0.61%"
"Jun 15, 2017","3,949.83","3,998.59","3,998.59","3,838.12","-","-1.40%"
"Jun 14, 2017","4,005.81","4,063.64","4,067.91","3,999.68","-","-1.48%"
"Jun 13, 2017","4,065.83","4,053.77","4,073.03","4,038.34","-","-0.09%"
"Jun 09, 2017","4,069.52","4,030.34","4,078.52","4,024.53","-","0.97%"
"Jun 08, 2017","4,030.35","4,049.59","4,059.81","3,997.55","-","-0.46%"
"Jun 07, 2017","4,049.03","4,048.54","4,095.35","4,041.92","-","0.02%"
"Jun 06, 2017","4,048.09","4,051.51","4,066.53","4,024.81","-","-0.08%"
"Jun 05, 2017","4,051.21","4,054.06","4,088.60","4,039.06","-","-0.01%"
"Jun 02, 2017","4,051.53","4,018.14","4,051.53","3,990.51","-","0.64%"
"Jun 01, 2017","4,025.64","4,048.97","4,059.12","3,998.81","-","-0.31%"
"May 31, 2017","4,038.17","4,133.17","4,149.17","4,031.69","-","-2.35%"
"May 30, 2017","4,135.26","4,131.91","4,163.31","4,104.75","-","-0.26%"
"May 29, 2017","4,146.20","4,144.06","4,164.13","4,128.39","-","0.07%"
"May 26, 2017","4,143.28","4,154.93","4,154.93","4,111.78","-","-0.49%"
"May 25, 2017","4,163.87","4,219.59","4,224.96","4,157.55","-","-1.00%"
"May 24, 2017","4,205.89","4,214.42","4,232.29","4,171.06","-","-0.20%"
"May 23, 2017","4,214.50","4,168.60","4,220.61","4,145.69","-","1.13%"
"May 22, 2017","4,167.31","4,208.01","4,213.13","4,157.75","-","-0.86%"
"May 19, 2017","4,203.28","4,256.36","4,267.79","4,199.74","-","-1.19%"
"May 18, 2017","4,253.92","4,299.55","4,316.99","4,232.38","-","-1.37%"
"May 17, 2017","4,313.14","4,283.44","4,331.09","4,277.87","-","0.31%"
"May 16, 2017","4,299.63","4,334.68","4,339.33","4,295.34","-","-0.81%"
"May 15, 2017","4,334.55","4,344.15","4,368.85","4,307.49","-","-0.34%"
"May 12, 2017","4,349.29","4,378.01","4,385.61","4,332.91","-","-0.61%"
"May 11, 2017","4,376.13","4,425.20","4,433.56","4,350.68","-","-0.91%"
"May 10, 2017","4,416.27","4,388.33","4,417.27","4,377.76","-","1.13%"
"May 05, 2017","4,366.77","4,329.45","4,369.73","4,315.31","-","0.22%"
"May 04, 2017","4,357.27","4,370.44","4,407.71","4,353.19","-","-0.40%"
"May 03, 2017","4,374.92","4,435.96","4,438.74","4,373.10","-","-1.38%"
"May 02, 2017","4,436.17","4,425.82","4,472.91","4,418.39","-","0.16%"
"Apr 28, 2017","4,428.91","4,428.05","4,451.92","4,405.62","-","0.96%"
"Apr 27, 2017","4,386.88","4,419.65","4,422.50","4,382.02","-","-1.00%"
"Apr 26, 2017","4,431.30","4,403.11","4,431.30","4,358.22","-","0.63%"
"Apr 25, 2017","4,403.62","4,370.75","4,403.80","4,336.20","-","1.16%"
"Apr 24, 2017","4,353.10","4,280.49","4,356.24","4,275.02","-","2.50%"
"Apr 21, 2017","4,247.02","4,223.39","4,268.87","4,223.39","-","0.53%"
"Apr 20, 2017","4,224.74","4,175.54","4,228.30","4,157.09","-","0.73%"
"Apr 19, 2017","4,193.92","4,188.19","4,213.70","4,161.08","-","0.20%"
"Apr 18, 2017","4,185.37","4,255.30","4,270.97","4,177.35","-","-1.58%"
"Apr 17, 2017","4,252.54","4,169.77","4,256.78","4,151.06","-","1.97%"
"Apr 14, 2017","4,170.56","4,222.85","4,222.85","4,167.03","-","-1.28%"
"Apr 13, 2017","4,224.48","4,256.44","4,260.66","4,178.01","-","-0.10%"
"Apr 12, 2017","4,228.52","4,314.63","4,318.08","4,217.80","-","-1.48%"
"Apr 11, 2017","4,292.08","4,253.32","4,339.37","4,247.45","-","0.54%"
"Apr 10, 2017","4,269.17","4,379.39","4,380.77","4,233.79","-","-2.62%"
"Apr 07, 2017","4,384.17","4,471.29","4,472.23","4,367.86","-","-2.34%"
"Apr 06, 2017","4,489.03","4,491.53","4,514.91","4,474.90","-","-0.12%"
"Apr 05, 2017","4,494.47","4,450.01","4,513.96","4,450.01","-","1.22%"
"Apr 04, 2017","4,440.32","4,412.66","4,448.15","4,404.96","-","0.61%"
"Apr 03, 2017","4,413.33","4,373.80","4,437.70","4,362.70","-","1.09%"
"Mar 31, 2017","4,365.59","4,432.73","4,433.99","4,357.34","-","-1.59%"
"Mar 30, 2017","4,436.34","4,441.08","4,450.31","4,411.23","-","-0.05%"
"Mar 29, 2017","4,438.43","4,423.50","4,439.34","4,393.11","-","0.60%"
"Mar 28, 2017","4,411.77","4,370.23","4,411.77","4,350.72","-","1.21%"
"Mar 27, 2017","4,359.16","4,405.60","4,405.60","4,317.82","-","-1.42%"
"Mar 24, 2017","4,422.11","4,411.75","4,436.43","4,398.28","-","-0.01%"
"Mar 23, 2017","4,422.63","4,450.70","4,484.62","4,411.13","-","-0.11%"
"Mar 22, 2017","4,427.70","4,410.97","4,439.28","4,379.11","-","0.22%"
"Mar 21, 2017","4,418.12","4,445.12","4,489.82","4,417.55","-","-0.36%"
"Mar 20, 2017","4,433.96","4,431.87","4,463.40","4,402.36","-","0.31%"
"Mar 17, 2017","4,420.32","4,343.53","4,439.20","4,343.01","-","1.82%"
"Mar 16, 2017","4,341.27","4,322.47","4,357.75","4,322.47","-","1.00%"
"Mar 15, 2017","4,298.38","4,324.59","4,359.14","4,296.04","-","-0.43%"
"Mar 14, 2017","4,316.74","4,328.78","4,365.64","4,295.41","-","-0.23%"
"Mar 13, 2017","4,326.78","4,274.40","4,342.51","4,246.18","-","1.17%"
"Mar 10, 2017","4,276.54","4,279.79","4,305.13","4,242.61","-","-0.04%"
"Mar 09, 2017","4,278.37","4,357.47","4,388.64","4,278.37","-","-2.54%"
"Mar 07, 2017","4,389.94","4,448.06","4,454.47","4,359.85","-","-1.35%"
"Mar 06, 2017","4,449.92","4,494.99","4,537.75","4,447.28","-","-0.96%"
"Mar 03, 2017","4,492.98","4,495.15","4,511.09","4,454.51","-","-0.27%"
"Mar 02, 2017","4,505.30","4,553.84","4,590.77","4,492.73","-","-0.85%"
"Mar 01, 2017","4,544.01","4,449.84","4,545.67","4,434.87","-","2.07%"
"Feb 28, 2017","4,451.90","4,505.87","4,506.61","4,420.92","-","-1.20%"
"Feb 27, 2017","4,506.09","4,618.41","4,640.31","4,489.63","-","-2.30%"
"Feb 24, 2017","4,612.29","4,663.10","4,663.10","4,591.62","-","-1.15%"
"Feb 22, 2017","4,665.85","4,710.10","4,724.82","4,630.49","-","-0.85%"
"Feb 21, 2017","4,705.70","4,700.10","4,727.02","4,675.60","-","0.16%"
"Feb 20, 2017","4,698.04","4,748.30","4,756.85","4,690.61","-","-1.05%"
"Feb 17, 2017","4,747.76","4,783.49","4,802.33","4,727.69","-","-0.66%"
"Feb 16, 2017","4,779.07","4,728.73","4,779.15","4,705.81","-","1.12%"
"Feb 15, 2017","4,725.96","4,713.63","4,766.35","4,649.66","-","0.28%"
"Feb 14, 2017","4,712.95","4,787.82","4,800.00","4,712.95","-","-1.40%"
"Feb 13, 2017","4,780.07","4,846.50","4,867.28","4,779.38","-","-1.13%"
"Feb 10, 2017","4,834.70","4,888.76","4,901.20","4,826.40","-","-0.83%"
"Feb 09, 2017","4,875.15","4,918.22","4,924.15","4,847.26","-","-0.78%"
"Feb 08, 2017","4,913.61","4,971.96","4,977.58","4,894.07","-","-1.14%"
"Feb 07, 2017","4,970.35","4,962.04","4,990.94","4,943.44","-","0.17%"
"Feb 06, 2017","4,961.98","5,000.32","5,011.90","4,950.52","-","-0.44%"
"Feb 03, 2017","4,983.89","4,978.19","4,994.82","4,964.92","-","0.41%"
"Feb 02, 2017","4,963.76","4,985.29","5,006.32","4,958.26","-","-0.20%"
"Feb 01, 2017","4,973.59","4,973.66","4,977.58","4,943.27","-","0.02%"
"Jan 31, 2017","4,972.47","4,992.58","5,002.16","4,948.56","-","-0.44%"
"Jan 30, 2017","4,994.48","5,045.95","5,045.95","4,982.98","-","-0.97%"
"Jan 27, 2017","5,043.62","4,961.42","5,058.17","4,955.54","-","1.49%"
"Jan 26, 2017","4,969.35","4,871.96","4,973.00","4,871.96","-","2.24%"
"Jan 25, 2017","4,860.54","4,879.14","4,892.06","4,859.67","-","-0.15%"
"Jan 24, 2017","4,867.73","4,826.05","4,880.05","4,826.05","-","1.02%"
"Jan 23, 2017","4,818.72","4,833.61","4,833.61","4,796.14","-","-0.19%"
"Jan 20, 2017","4,828.09","4,838.60","4,842.59","4,797.65","-","-0.03%"
"Jan 19, 2017","4,829.71","4,841.60","4,857.49","4,806.70","-","-0.29%"
"Jan 18, 2017","4,843.64","4,859.38","4,884.86","4,833.66","-","-0.23%"
"Jan 17, 2017","4,854.90","4,898.76","4,909.37","4,841.79","-","-0.94%"
"Jan 16, 2017","4,900.73","4,910.02","4,937.04","4,881.23","-","-0.19%"
"Jan 13, 2017","4,909.97","4,958.85","4,967.44","4,876.13","-","-0.72%"
"Jan 12, 2017","4,945.72","4,991.13","4,998.84","4,936.86","-","-0.73%"
"Jan 11, 2017","4,982.16","4,986.98","5,019.82","4,969.31","-","0.43%"
"Jan 10, 2017","4,960.69","4,882.43","4,971.55","4,878.32","-","1.64%"
"Jan 09, 2017","4,880.69","4,903.63","4,928.54","4,867.16","-","-0.09%"
"Jan 06, 2017","4,885.28","4,915.35","4,942.89","4,863.52","-","-0.50%"
"Jan 05, 2017","4,909.64","5,018.51","5,030.73","4,907.58","-","-1.94%"
"Jan 04, 2017","5,006.54","5,065.95","5,065.95","4,986.52","-","-1.30%"
"Jan 03, 2017","5,072.44","4,921.79","5,089.39","4,943.85","-","3.12%"
"Dec 30, 2016","4,918.92","4,880.65","4,923.07","4,873.16","-","0.78%"
"Dec 29, 2016","4,880.99","4,819.81","4,884.32","4,788.95","-","1.12%"
"Dec 28, 2016","4,826.89","4,821.46","4,862.84","4,819.60","-","0.18%"
"Dec 27, 2016","4,818.14","4,778.13","4,821.74","4,778.13","-","0.45%"
"Dec 26, 2016","4,796.73","4,785.13","4,822.30","4,783.06","-","0.34%"
"Dec 23, 2016","4,780.58","4,792.29","4,827.68","4,762.03","-","-0.39%"
"Dec 22, 2016","4,799.08","4,858.42","4,858.42","4,791.60","-","-1.60%"
"Dec 21, 2016","4,877.11","4,910.35","4,937.65","4,877.11","-","-0.62%"
"Dec 20, 2016","4,907.73","4,897.42","4,928.40","4,881.49","-","0.23%"
"Dec 19, 2016","4,896.43","4,941.47","4,945.06","4,893.09","-","-0.83%"
"Dec 16, 2016","4,937.49","4,946.63","4,972.02","4,918.65","-","-0.11%"
"Dec 15, 2016","4,942.68","4,903.98","4,942.68","4,874.33","-","0.20%"
"Dec 14, 2016","4,932.84","4,975.26","5,001.81","4,891.92","-","-0.72%"
"Dec 13, 2016","4,968.83","4,909.81","4,975.06","4,895.30","-","1.30%"
"Dec 12, 2016","4,904.95","4,881.73","4,920.51","4,866.10","-","1.26%"
"Dec 09, 2016","4,843.74","4,849.37","4,864.76","4,827.46","-","0.14%"
"Dec 08, 2016","4,836.73","4,749.32","4,836.73","4,746.11","-","2.41%"
"Dec 07, 2016","4,722.70","4,725.65","4,747.61","4,706.57","-","-0.19%"
"Dec 06, 2016","4,731.61","4,746.89","4,777.49","4,723.27","-","-0.41%"
"Dec 05, 2016","4,751.12","4,672.74","4,755.66","4,668.98","-","1.50%"
"Dec 02, 2016","4,680.84","4,667.89","4,689.53","4,647.62","-","0.22%"
"Dec 01, 2016","4,670.63","4,668.06","4,688.76","4,648.40","-","0.18%"
"Nov 30, 2016","4,662.46","4,577.43","4,665.85","4,575.86","-","2.01%"
"Nov 29, 2016","4,570.72","4,592.29","4,609.28","4,570.72","-","-0.51%"
"Nov 28, 2016","4,594.27","4,605.38","4,618.78","4,585.11","-","-0.15%"
"Nov 25, 2016","4,601.14","4,617.85","4,631.07","4,575.84","-","-0.49%"
"Nov 24, 2016","4,623.82","4,605.17","4,636.57","4,604.93","-","0.46%"
"Nov 23, 2016","4,602.45","4,574.60","4,602.75","4,567.58","-","0.71%"
"Nov 22, 2016","4,569.96","4,543.88","4,576.24","4,530.76","-","0.85%"
"Nov 21, 2016","4,531.59","4,522.44","4,548.18","4,521.46","-","0.63%"
"Nov 18, 2016","4,503.04","4,492.43","4,511.78","4,487.90","-","0.18%"
"Nov 17, 2016","4,495.06","4,488.32","4,505.55","4,474.58","-","0.36%"
"Nov 16, 2016","4,478.92","4,500.45","4,544.49","4,475.34","-","-0.28%"
"Nov 15, 2016","4,491.53","4,487.27","4,513.48","4,465.93","-","0.02%"
"Nov 14, 2016","4,490.59","4,510.62","4,530.19","4,460.78","-","-0.38%"
"Nov 11, 2016","4,507.93","4,511.86","4,539.47","4,486.92","-","-0.01%"
"Nov 10, 2016","4,508.27","4,445.47","4,577.59","4,445.47","-","1.73%"
"Nov 09, 2016","4,431.59","4,303.12","4,433.01","4,299.04","-","1.60%"
"Nov 08, 2016","4,361.89","4,332.22","4,381.33","4,332.22","-","0.91%"
"Nov 07, 2016","4,322.40","4,378.32","4,395.19","4,321.52","-","-1.10%"
"Nov 03, 2016","4,370.26","4,409.44","4,411.10","4,370.26","-","-0.81%"
"Nov 02, 2016","4,406.00","4,445.19","4,459.52","4,402.21","-","-1.17%"
"Nov 01, 2016","4,458.33","4,467.32","4,483.71","4,455.82","-","-0.16%"
"Oct 31, 2016","4,465.60","4,467.16","4,467.75","4,439.61","-","0.08%"
"Oct 28, 2016","4,462.09","4,458.14","4,467.93","4,443.98","-","0.12%"
"Oct 27, 2016","4,456.54","4,455.31","4,477.62","4,449.02","-","-0.00%"
"Oct 26, 2016","4,456.64","4,469.04","4,472.69","4,434.50","-","-0.41%"
"Oct 25, 2016","4,474.85","4,439.15","4,494.67","4,427.88","-","0.98%"
"Oct 24, 2016","4,431.33","4,442.02","4,461.01","4,412.56","-","-0.11%"
"Oct 21, 2016","4,436.10","4,437.96","4,438.08","4,414.04","-","-0.04%"
"Oct 20, 2016","4,438.05","4,466.81","4,471.03","4,435.73","-","-0.65%"
"Oct 19, 2016","4,467.00","4,484.90","4,490.24","4,453.49","-","-0.20%"
"Oct 18, 2016","4,475.88","4,463.06","4,486.93","4,462.04","-","0.32%"
"Oct 17, 2016","4,461.68","4,462.21","4,478.97","4,450.72","-","-0.19%"
"Oct 14, 2016","4,470.23","4,495.39","4,500.87","4,464.76","-","-0.47%"
"Oct 13, 2016","4,491.53","4,530.54","4,532.29","4,481.28","-","-0.81%"
"Oct 12, 2016","4,528.29","4,550.61","4,566.60","4,521.95","-","-0.52%"
"Oct 11, 2016","4,552.12","4,559.93","4,576.64","4,541.73","-","-0.23%"
"Oct 10, 2016","4,562.44","4,514.68","4,563.38","4,507.34","-","1.19%"
"Oct 07, 2016","4,508.95","4,517.27","4,549.12","4,498.61","-","-0.05%"
"Oct 06, 2016","4,511.13","4,468.27","4,511.37","4,460.55","-","0.99%"
"Oct 05, 2016","4,466.93","4,493.82","4,493.82","4,440.51","-","-0.75%"
"Oct 04, 2016","4,500.47","4,511.06","4,512.42","4,478.76","-","-0.11%"
"Oct 03, 2016","4,505.32","4,486.12","4,528.65","4,477.65","-","0.62%"
"Sep 30, 2016","4,477.77","4,516.49","4,512.32","4,477.75","-","-1.36%"
"Sep 29, 2016","4,539.69","4,546.65","4,572.68","4,532.63","-","0.75%"
"Sep 28, 2016","4,505.80","4,495.66","4,540.72","4,494.10","-","0.15%"
"Sep 27, 2016","4,499.11","4,561.47","4,561.47","4,490.84","-","-1.21%"
"Sep 26, 2016","4,554.12","4,558.95","4,580.72","4,541.34","-","-0.68%"
"Sep 23, 2016","4,585.42","4,618.51","4,619.44","4,544.86","-","-0.84%"
"Sep 22, 2016","4,624.33","4,572.43","4,625.78","4,563.38","-","1.71%"
"Sep 21, 2016","4,546.79","4,543.32","4,573.19","4,533.63","-","0.27%"
"Sep 20, 2016","4,534.63","4,507.95","4,537.74","4,477.88","-","0.54%"
"Sep 19, 2016","4,510.47","4,505.38","4,530.32","4,500.29","-","0.93%"
"Sep 16, 2016","4,468.82","4,523.25","4,538.84","4,466.20","-","-1.14%"
"Sep 15, 2016","4,520.45","4,535.39","4,543.16","4,489.98","-","-0.33%"
"Sep 14, 2016","4,535.36","4,544.90","4,561.31","4,528.05","-","-0.17%"
"Sep 13, 2016","4,542.95","4,587.37","4,597.63","4,533.29","-","-0.88%"
"Sep 12, 2016","4,583.41","4,579.93","4,590.30","4,550.75","-","-0.54%"
"Sep 09, 2016","4,608.48","4,631.41","4,633.10","4,599.09","-","-0.77%"
"Sep 08, 2016","4,644.45","4,672.08","4,688.26","4,628.50","-","-0.27%"
"Sep 07, 2016","4,656.97","4,623.62","4,667.56","4,623.62","-","0.85%"
"Sep 06, 2016","4,617.84","4,581.22","4,625.57","4,570.50","-","0.94%"
"Sep 05, 2016","4,575.06","4,545.46","4,582.66","4,538.22","-","0.97%"
"Sep 02, 2016","4,531.29","4,459.16","4,540.34","4,457.50","-","1.63%"
"Sep 01, 2016","4,458.69","4,449.65","4,470.37","4,432.90","-","0.39%"
"Aug 31, 2016","4,441.46","4,471.92","4,482.20","4,419.86","-","-0.77%"
"Aug 30, 2016","4,475.89","4,485.58","4,503.31","4,466.78","-","-0.08%"
"Aug 29, 2016","4,479.29","4,464.30","4,479.29","4,433.63","-","-0.03%"
"Aug 26, 2016","4,480.72","4,454.53","4,492.33","4,433.63","-","0.47%"
"Aug 25, 2016","4,459.69","4,444.63","4,459.69","4,410.48","-","0.37%"
"Aug 24, 2016","4,443.45","4,464.94","4,467.28","4,421.48","-","-0.65%"
"Aug 23, 2016","4,472.54","4,442.58","4,480.72","4,436.65","-","0.48%"
"Aug 22, 2016","4,451.36","4,405.48","4,451.36","4,385.63","-","0.86%"
"Aug 19, 2016","4,413.26","4,432.57","4,437.63","4,403.84","-","-0.46%"
"Aug 18, 2016","4,433.63","4,434.21","4,444.03","4,405.70","-","0.23%"
"Aug 17, 2016","4,423.29","4,430.37","4,440.10","4,411.83","-","-0.12%"
"Aug 16, 2016","4,428.50","4,451.16","4,479.85","4,416.18","-","-0.61%"
"Aug 15, 2016","4,455.86","4,431.23","4,462.48","4,420.82","-","0.93%"
"Aug 12, 2016","4,414.93","4,399.01","4,433.75","4,388.96","-","0.68%"
"Aug 11, 2016","4,384.96","4,361.31","4,384.96","4,340.80","-","0.56%"
"Aug 10, 2016","4,360.75","4,376.14","4,392.07","4,351.81","-","-0.55%"
"Aug 09, 2016","4,384.96","4,378.98","4,400.21","4,364.30","-","0.04%"
"Aug 08, 2016","4,383.04","4,352.71","4,383.69","4,351.93","-","0.90%"
"Aug 05, 2016","4,343.92","4,335.57","4,353.06","4,309.16","-","0.24%"
"Aug 04, 2016","4,333.54","4,288.14","4,338.00","4,288.14","-","1.42%"
"Aug 03, 2016","4,272.98","4,244.55","4,277.92","4,228.08","-","0.66%"
"Aug 02, 2016","4,245.17","4,316.08","4,317.64","4,241.81","-","-1.64%"
"Aug 01, 2016","4,315.93","4,332.11","4,361.17","4,305.38","-","-0.10%"
